DESTINATION_AIRPORT,DESTINATION_AIRPORT_NAME,DESTINATION_CITY,DESTINATION_STATE,DESTINATION_COUNTRY,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,ORIGIN_COUNTRY,ORIGIN_LATITUDE,ORIGIN_LONGITUDE
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,11,10,2,DL,2756,N961AT,LAX,900,857.0,-3.0,17.0,914.0,85.0,81.0,61.0,337,1015.0,3.0,1025,1018.0,-7.0,0,0,,,,,,,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,11,20,5,AA,356,N3MMAA,LAX,1915,2005.0,50.0,16.0,2021.0,87.0,72.0,53.0,337,2114.0,3.0,2042,2117.0,35.0,0,0,,0.0,0.0,0.0,35.0,0.0,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,2,3,DL,2758,N981AT,LAX,1000,959.0,-1.0,14.0,1013.0,85.0,72.0,53.0,337,1106.0,5.0,1125,1111.0,-14.0,0,0,,,,,,,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,13,7,OO,5542,N148SY,LAX,1734,1734.0,0.0,37.0,1811.0,86.0,115.0,73.0,337,1924.0,5.0,1900,1929.0,29.0,0,0,,29.0,0.0,0.0,0.0,0.0,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,25,5,AA,353,N799AA,LAX,1615,1613.0,-2.0,19.0,1632.0,91.0,85.0,62.0,337,1734.0,4.0,1746,1738.0,-8.0,0,0,,,,,,,Los Angeles International Airport,Los Angeles,CA,USA,33.94254,-118.40807
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,1,14,3,VX,218,N835VA,SEA,730,725.0,-5.0,12.0,737.0,130.0,123.0,105.0,679,922.0,6.0,940,928.0,-12.0,0,0,,,,,,,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,2,11,3,UA,294,N439UA,SEA,730,722.0,-8.0,17.0,739.0,135.0,128.0,108.0,679,927.0,3.0,945,930.0,-15.0,0,0,,,,,,,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,3,9,1,VX,753,N855VA,SEA,1050,1129.0,39.0,14.0,1143.0,125.0,126.0,106.0,679,1329.0,6.0,1255,1335.0,40.0,0,0,,39.0,0.0,0.0,0.0,1.0,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,4,1,3,VX,755,N853VA,SEA,1710,1719.0,9.0,8.0,1727.0,125.0,112.0,96.0,679,1903.0,8.0,1915,1911.0,-4.0,0,0,,,,,,,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,4,25,6,AS,222,N523AS,SEA,720,804.0,44.0,20.0,824.0,129.0,121.0,95.0,679,959.0,6.0,929,1005.0,36.0,0,0,,36.0,0.0,0.0,0.0,0.0,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,5,18,1,UA,1499,N30401,SEA,1232,1358.0,86.0,15.0,1413.0,131.0,122.0,101.0,679,1554.0,6.0,1443,1600.0,77.0,0,0,,73.0,0.0,0.0,4.0,0.0,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,6,11,4,AS,320,N552AS,SEA,605,603.0,-2.0,15.0,618.0,130.0,122.0,97.0,679,755.0,10.0,815,805.0,-10.0,0,0,,,,,,,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,6,1,UA,294,N445UA,SEA,735,837.0,62.0,46.0,923.0,140.0,150.0,100.0,679,1103.0,4.0,955,1107.0,72.0,0,0,,72.0,0.0,0.0,0.0,0.0,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,30,4,VX,751,N641VA,SEA,700,753.0,53.0,24.0,817.0,130.0,131.0,102.0,679,959.0,5.0,910,1004.0,54.0,0,0,,53.0,0.0,0.0,0.0,1.0,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,8,22,6,UA,294,N489UA,SEA,715,810.0,55.0,19.0,829.0,149.0,125.0,102.0,679,1011.0,4.0,944,1015.0,31.0,0,0,,31.0,0.0,0.0,0.0,0.0,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,9,15,2,UA,720,N408UA,SEA,1107,1739.0,392.0,27.0,1806.0,136.0,137.0,104.0,679,1950.0,6.0,1323,1956.0,393.0,0,0,,1.0,0.0,1.0,391.0,0.0,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,11,10,2,OO,5241,N135SY,SEA,1133,1143.0,10.0,23.0,1206.0,142.0,122.0,96.0,679,1342.0,3.0,1355,1345.0,-10.0,0,0,,,,,,,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,6,7,AS,306,N618AS,SEA,1125,1311.0,106.0,17.0,1328.0,135.0,124.0,100.0,679,1508.0,7.0,1340,1515.0,95.0,0,0,,95.0,0.0,0.0,0.0,0.0,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,29,2,AS,306,N317AS,SEA,1125,1124.0,-1.0,16.0,1140.0,135.0,118.0,93.0,679,1313.0,9.0,1340,1322.0,-18.0,0,0,,,,,,,Seattle-Tacoma International Airport,Seattle,WA,USA,47.44898,-122.30931
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,1,20,2,VX,919,N638VA,LAS,1705,1700.0,-5.0,12.0,1712.0,95.0,86.0,67.0,414,1819.0,7.0,1840,1826.0,-14.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,2,12,4,UA,1422,N33289,LAS,1059,1053.0,-6.0,15.0,1108.0,103.0,92.0,63.0,414,1211.0,14.0,1242,1225.0,-17.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,3,7,6,UA,1637,N33284,LAS,700,651.0,-9.0,13.0,704.0,95.0,82.0,63.0,414,807.0,6.0,835,813.0,-22.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,3,29,7,VX,1901,N625VA,LAS,800,758.0,-2.0,18.0,816.0,95.0,87.0,65.0,414,921.0,4.0,935,925.0,-10.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,4,20,1,VX,905,N530VA,LAS,1115,1155.0,40.0,36.0,1231.0,95.0,111.0,68.0,414,1339.0,7.0,1250,1346.0,56.0,0,0,,53.0,0.0,0.0,3.0,0.0,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,5,11,1,VX,919,N524VA,LAS,1715,1728.0,13.0,10.0,1738.0,90.0,86.0,69.0,414,1847.0,7.0,1845,1854.0,9.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,6,3,3,UA,1942,N76514,LAS,919,919.0,0.0,11.0,930.0,105.0,95.0,69.0,414,1039.0,15.0,1104,1054.0,-10.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,6,24,3,WN,4393,N387SW,LAS,1610,1619.0,9.0,9.0,1628.0,90.0,77.0,62.0,414,1730.0,6.0,1740,1736.0,-4.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,16,4,UA,697,N404UA,LAS,1513,1509.0,-4.0,17.0,1526.0,95.0,85.0,65.0,414,1631.0,3.0,1648,1634.0,-14.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,8,6,4,UA,1929,N36207,LAS,1516,1539.0,23.0,19.0,1558.0,96.0,92.0,68.0,414,1706.0,5.0,1652,1711.0,19.0,0,0,,0.0,0.0,0.0,13.0,6.0,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,8,25,2,VX,251,N838VA,LAS,1255,1248.0,-7.0,14.0,1302.0,90.0,111.0,69.0,414,1411.0,28.0,1425,1439.0,14.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,9,14,1,VX,919,N527VA,LAS,1700,1800.0,60.0,15.0,1815.0,90.0,90.0,66.0,414,1921.0,9.0,1830,1930.0,60.0,0,0,,0.0,0.0,0.0,60.0,0.0,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,11,5,4,UA,1153,N39475,LAS,700,657.0,-3.0,15.0,712.0,119.0,109.0,66.0,414,818.0,28.0,859,846.0,-13.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,11,24,2,UA,258,N53442,LAS,700,646.0,-14.0,14.0,700.0,119.0,89.0,69.0,414,809.0,6.0,859,815.0,-44.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,15,2,UA,361,N14230,LAS,1529,1532.0,3.0,14.0,1546.0,101.0,97.0,78.0,414,1704.0,5.0,1710,1709.0,-1.0,0,0,,,,,,,McCarran International Airport,Las Vegas,NV,USA,36.08036,-115.15233
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,1,9,5,UA,1710,N54241,DEN,800,829.0,29.0,31.0,900.0,173.0,163.0,126.0,967,1006.0,6.0,953,1012.0,19.0,0,0,,0.0,0.0,19.0,0.0,0.0,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,2,14,6,WN,3109,N560WN,DEN,2005,2004.0,-1.0,10.0,2014.0,170.0,153.0,136.0,967,2130.0,7.0,2155,2137.0,-18.0,0,0,,,,,,,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,3,21,6,F9,667,N929FR,DEN,2125,2125.0,0.0,15.0,2140.0,156.0,163.0,139.0,967,2259.0,9.0,2301,2308.0,7.0,0,0,,,,,,,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,4,23,4,F9,661,N919FR,DEN,1255,1250.0,-5.0,8.0,1258.0,156.0,144.0,128.0,967,1406.0,8.0,1431,1414.0,-17.0,0,0,,,,,,,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,5,24,7,WN,7,N954WN,DEN,1215,1212.0,-3.0,15.0,1227.0,160.0,153.0,126.0,967,1333.0,12.0,1355,1345.0,-10.0,0,0,,,,,,,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,6,24,3,F9,657,N933FR,DEN,750,745.0,-5.0,9.0,754.0,157.0,144.0,127.0,967,901.0,8.0,927,909.0,-18.0,0,0,,,,,,,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,24,5,UA,1168,N17244,DEN,619,612.0,-7.0,16.0,628.0,156.0,153.0,133.0,967,741.0,4.0,755,745.0,-10.0,0,0,,,,,,,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,8,21,5,UA,1973,N37409,DEN,800,757.0,-3.0,12.0,809.0,165.0,158.0,139.0,967,928.0,7.0,945,935.0,-10.0,0,0,,,,,,,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,9,21,1,WN,2746,N641SW,DEN,1900,1933.0,33.0,11.0,1944.0,155.0,155.0,138.0,967,2102.0,6.0,2035,2108.0,33.0,0,0,,0.0,0.0,26.0,7.0,0.0,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,11,22,7,UA,733,N78509,DEN,1408,1406.0,-2.0,13.0,1419.0,170.0,147.0,131.0,967,1530.0,3.0,1558,1533.0,-25.0,0,0,,,,,,,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,21,1,F9,669,N216FR,DEN,1015,1320.0,185.0,30.0,1350.0,165.0,185.0,151.0,967,1521.0,4.0,1200,1525.0,205.0,0,0,,198.0,0.0,0.0,7.0,0.0,Denver International Airport,Denver,CO,USA,39.85841,-104.667
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,2,7,6,OO,4540,N608SK,SLC,832,828.0,-4.0,16.0,844.0,136.0,143.0,124.0,599,948.0,3.0,948,951.0,3.0,0,0,,,,,,,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,4,3,5,OO,5539,N960SW,SLC,1132,1125.0,-7.0,22.0,1147.0,133.0,135.0,109.0,599,1236.0,4.0,1245,1240.0,-5.0,0,0,,,,,,,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,6,2,2,AS,743,N625AS,SLC,750,742.0,-8.0,22.0,804.0,122.0,127.0,98.0,599,842.0,7.0,852,849.0,-3.0,0,0,,,,,,,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,29,3,OO,4573,N548CA,SLC,1500,1458.0,-2.0,20.0,1518.0,122.0,122.0,99.0,599,1557.0,3.0,1602,1600.0,-2.0,0,0,,,,,,,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,9,24,4,OO,6409,N146SY,SLC,1134,1131.0,-3.0,13.0,1144.0,136.0,125.0,109.0,599,1233.0,3.0,1250,1236.0,-14.0,0,0,,,,,,,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,19,6,DL,2153,N376NW,SLC,2210,2206.0,-4.0,30.0,2236.0,128.0,134.0,98.0,599,2314.0,6.0,2318,2320.0,2.0,0,0,,,,,,,Salt Lake City International Airport,Salt Lake City,UT,USA,40.78839,-111.97777
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,1,31,6,UA,1660,N87512,PDX,1355,1350.0,-5.0,12.0,1402.0,108.0,94.0,79.0,550,1521.0,3.0,1543,1524.0,-19.0,0,0,,,,,,,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,3,14,6,OO,5197,N103SY,PDX,1044,1037.0,-7.0,11.0,1048.0,114.0,105.0,90.0,550,1218.0,4.0,1238,1222.0,-16.0,0,0,,,,,,,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,4,22,3,VX,352,N854VA,PDX,645,723.0,38.0,12.0,735.0,105.0,101.0,84.0,550,859.0,5.0,830,904.0,34.0,0,0,,34.0,0.0,0.0,0.0,0.0,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,5,31,7,AS,382,N625AS,PDX,1010,1001.0,-9.0,20.0,1021.0,111.0,121.0,92.0,550,1153.0,9.0,1201,1202.0,1.0,0,0,,,,,,,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,10,5,UA,392,N449UA,PDX,545,536.0,-9.0,10.0,546.0,113.0,96.0,83.0,550,709.0,3.0,738,712.0,-26.0,0,0,,,,,,,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,8,17,1,UA,1684,N38268,PDX,1331,1331.0,0.0,12.0,1343.0,109.0,104.0,81.0,550,1504.0,11.0,1520,1515.0,-5.0,0,0,,,,,,,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,9,25,5,OO,5196,N118SY,PDX,932,932.0,0.0,22.0,954.0,113.0,120.0,93.0,550,1127.0,5.0,1125,1132.0,7.0,0,0,,,,,,,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,8,2,UA,392,N57439,PDX,545,540.0,-5.0,9.0,549.0,112.0,99.0,83.0,550,712.0,7.0,737,719.0,-18.0,0,0,,,,,,,Portland International Airport,Portland,OR,USA,45.58872,-122.5975
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,2,12,4,DL,1505,N932DN,MSP,1745,1741.0,-4.0,21.0,1802.0,264.0,234.0,205.0,1589,1927.0,8.0,2009,1935.0,-34.0,0,0,,,,,,,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,5,2,6,DL,1151,N679DA,MSP,1145,1143.0,-2.0,14.0,1157.0,241.0,227.0,209.0,1589,1326.0,4.0,1346,1330.0,-16.0,0,0,,,,,,,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,7,2,UA,664,N850UA,MSP,1823,1826.0,3.0,12.0,1838.0,257.0,225.0,207.0,1589,2005.0,6.0,2040,2011.0,-29.0,0,0,,,,,,,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,8,29,6,OO,6307,N116SY,MSP,715,814.0,59.0,10.0,824.0,263.0,235.0,205.0,1589,949.0,20.0,938,1009.0,31.0,0,0,,0.0,0.0,31.0,0.0,0.0,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,2,3,DL,2816,N827DN,MSP,1458,1452.0,-6.0,12.0,1504.0,246.0,228.0,210.0,1589,1634.0,6.0,1704,1640.0,-24.0,0,0,,,,,,,Minneapolis-Saint Paul International Airport,Minneapolis,MN,USA,44.88055,-93.21692
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,1,22,4,WN,3497,N935WN,PHX,700,700.0,0.0,15.0,715.0,130.0,119.0,100.0,651,755.0,4.0,810,759.0,-11.0,0,0,,,,,,,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,2,28,6,UA,580,N848UA,PHX,1753,1820.0,27.0,10.0,1830.0,127.0,127.0,111.0,651,1921.0,6.0,1900,1927.0,27.0,0,0,,0.0,0.0,15.0,12.0,0.0,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,4,5,7,US,686,N152UW,PHX,1658,1728.0,30.0,14.0,1742.0,123.0,117.0,98.0,651,1920.0,5.0,1901,1925.0,24.0,0,0,,0.0,0.0,14.0,10.0,0.0,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,5,10,7,UA,1273,N68822,PHX,637,631.0,-6.0,12.0,643.0,131.0,111.0,94.0,651,817.0,5.0,848,822.0,-26.0,0,0,,,,,,,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,6,13,6,UA,361,N486UA,PHX,605,553.0,-12.0,11.0,604.0,125.0,114.0,99.0,651,743.0,4.0,810,747.0,-23.0,0,0,,,,,,,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,15,3,AA,686,N188US,PHX,1705,1707.0,2.0,9.0,1716.0,121.0,106.0,94.0,651,1850.0,3.0,1906,1853.0,-13.0,0,0,,,,,,,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,8,16,7,WN,2817,N700GS,PHX,1800,1756.0,-4.0,6.0,1802.0,115.0,106.0,93.0,651,1935.0,7.0,1955,1942.0,-13.0,0,0,,,,,,,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,9,20,7,OO,5601,N784SK,PHX,1845,1837.0,-8.0,13.0,1850.0,120.0,108.0,90.0,651,2020.0,5.0,2045,2025.0,-20.0,0,0,,,,,,,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,11,24,2,WN,409,N354SW,PHX,1410,1435.0,25.0,10.0,1445.0,125.0,119.0,104.0,651,1529.0,5.0,1515,1534.0,19.0,0,0,,0.0,0.0,11.0,8.0,0.0,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,12,28,1,OO,5273,N753SK,PHX,2015,2011.0,-4.0,17.0,2028.0,121.0,124.0,99.0,651,2107.0,8.0,2116,2115.0,-1.0,0,0,,,,,,,Phoenix Sky Harbor International Airport,Phoenix,AZ,USA,33.43417,-112.00806
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,1,28,3,AA,1459,N3LGAA,ORD,1815,1811.0,-4.0,22.0,1833.0,285.0,280.0,252.0,1846,2045.0,6.0,2100,2051.0,-9.0,0,0,,,,,,,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,3,1,7,UA,1638,N78511,ORD,1913,1944.0,31.0,21.0,2005.0,281.0,284.0,261.0,1846,2226.0,2.0,2154,2228.0,34.0,0,0,,3.0,0.0,18.0,13.0,0.0,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,3,29,7,UA,1667,N69824,ORD,2040,2124.0,44.0,12.0,2136.0,292.0,262.0,246.0,1846,2342.0,4.0,2332,2346.0,14.0,0,0,,,,,,,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,4,24,5,UA,1530,N39450,ORD,1120,1226.0,66.0,17.0,1243.0,280.0,263.0,238.0,1846,1441.0,8.0,1400,1449.0,49.0,0,0,,0.0,0.0,24.0,25.0,0.0,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,5,17,7,VX,205,N638VA,ORD,1410,1403.0,-7.0,31.0,1434.0,275.0,284.0,247.0,1846,1641.0,6.0,1645,1647.0,2.0,0,0,,,,,,,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,6,8,1,UA,1710,N65832,ORD,938,942.0,4.0,20.0,1002.0,276.0,277.0,251.0,1846,1213.0,6.0,1214,1219.0,5.0,0,0,,,,,,,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,6,27,6,UA,1175,N21723,ORD,2229,2233.0,4.0,12.0,2245.0,290.0,245.0,228.0,1846,33.0,5.0,119,38.0,-41.0,0,0,,,,,,,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
SFO,San Francisco International Airport,San Francisco,CA,USA,37.619,-122.37484,2015,7,17,5,F9,1245,N209FR,ORD,2045,2042.0,-3.0,26.0,2108.0,275.0,285.0,252.0,1846,2320.0,7.0,2320,2327.0,7.0,0,0,,,,,,,Chicago O'Hare International Airport,Chicago,IL,USA,41.9796,-87.90446
